Month,Day,Year,Houston,Raleigh
2,5,2008,73.6,58.6
2,6,2008,55.7,67.5
2,7,2008,51.3,60.4
2,8,2008,56.5,45
2,9,2008,64.4,50.3
2,10,2008,63.5,52.4
2,11,2008,62.4,36.9
2,12,2008,63.8,41.8
2,13,2008,49.7,43.8
2,14,2008,55.1,38.2
2,15,2008,65.3,44.6
2,16,2008,67,50.4
2,17,2008,60,47.7
2,18,2008,55.2,65.1
2,19,2008,53.2,46.5
2,20,2008,61,45.3
2,21,2008,68.8,40.3
2,22,2008,58.6,35.5
2,23,2008,51.4,46.8
2,24,2008,64.7,44.2
2,25,2008,63.1,45.2
2,26,2008,63.3,52.1
2,27,2008,48.7,44.3
2,28,2008,55.3,31.9
2,29,2008,66.3,38.7
3,1,2008,65.2,52.9
3,2,2008,66,50.3
3,3,2008,67,54.3
3,4,2008,47.8,65
3,5,2008,55.1,58.3
3,6,2008,60.2,50.9
3,7,2008,44.2,51.6
3,8,2008,46.2,57.1
3,9,2008,55.1,39
3,10,2008,59.3,44.2
3,11,2008,57.6,52
3,12,2008,57.6,55.4
3,13,2008,62.6,54.5
3,14,2008,73.8,62
3,15,2008,73.2,58.3
3,16,2008,66.5,54.9
3,17,2008,72.4,47.4
3,18,2008,74.2,46.9
3,19,2008,59.3,60.4
3,20,2008,58.6,58.9
3,21,2008,60,51.1
3,22,2008,64,59.8
3,23,2008,64.2,50.2
3,24,2008,56.8,44.1
3,25,2008,59.6,42.3
3,26,2008,68.8,54.6
3,27,2008,70.8,61
3,28,2008,71.6,67.7
3,29,2008,71.9,53.7
3,30,2008,75.2,43.2
3,31,2008,74.1,46.6
4,1,2008,74.7,64.5
4,2,2008,72.5,62.3
4,3,2008,74.9,50.2
4,4,2008,73.3,52.6
4,5,2008,59.6,63.8
4,6,2008,62.7,55.7
4,7,2008,69.7,50.1
4,8,2008,73.2,52.8
4,9,2008,72.6,58.5
4,10,2008,73.6,61.9
4,11,2008,74.5,69.7
4,12,2008,66,70.4
4,13,2008,61.2,58.8
4,14,2008,57.5,48.5
4,15,2008,57.1,49.6
4,16,2008,62.5,50.3
4,17,2008,70.5,58.2
4,18,2008,67.6,65.8
4,19,2008,63.4,67.5
4,20,2008,66.8,62.9
4,21,2008,75,55.7
4,22,2008,76.2,61.1
4,23,2008,76.2,64.5
4,24,2008,76.6,64.5
4,25,2008,75.8,68.1
4,26,2008,73.8,71.8
4,27,2008,70.1,70.4
4,28,2008,63.4,64.9
4,29,2008,64.4,55.7
4,30,2008,70.3,52.2
5,1,2008,75.8,61.5
5,2,2008,78.6,68.6
5,3,2008,76.2,70.3
5,4,2008,68,71.8
5,5,2008,67.7,65.9
5,6,2008,68.6,65.1
5,7,2008,76,66.9
5,8,2008,78.6,69.5
5,9,2008,79.4,73.8
5,10,2008,80.4,69.3
5,11,2008,78.3,58.4
5,12,2008,68.8,56.8
5,13,2008,76.8,57.5
5,14,2008,77.8,59.1
5,15,2008,75.8,67.2
5,16,2008,69.8,69.7
5,17,2008,66.1,62.8
5,18,2008,70.5,64
5,19,2008,78.5,63.3
5,20,2008,82.8,68.6
5,21,2008,82.3,63.6
5,22,2008,81.8,62.5
5,23,2008,83.8,64.2
5,24,2008,83.6,66.2
5,25,2008,83.5,65.8
5,26,2008,83.8,69.2
5,27,2008,84,74.3
5,28,2008,78.9,67.1
5,29,2008,77.4,63.3
5,30,2008,79.3,70.3
5,31,2008,81.6,77.1
6,1,2008,82.5,78
6,2,2008,84.3,72.3
6,3,2008,85.1,75.1
6,4,2008,84.3,80.2
6,5,2008,85.3,85.7
6,6,2008,84.6,85.6
6,7,2008,84.7,86.7
6,8,2008,84.7,85.7
6,9,2008,85.1,86.5
6,10,2008,82.2,87.1
6,11,2008,80.2,82.6
6,12,2008,83.9,81.6
6,13,2008,83.9,80.8
6,14,2008,82.6,81.5
6,15,2008,84.8,76.8
6,16,2008,85.7,79.5
6,17,2008,86,79.6
6,18,2008,81.2,73.2
6,19,2008,82.8,72
6,20,2008,81.1,76.6
6,21,2008,81.7,72.2
6,22,2008,82.4,73
6,23,2008,83.6,75.5
6,24,2008,80,75.6
6,25,2008,83,79.1
6,26,2008,80.1,83.7
6,27,2008,82.2,83.3
6,28,2008,84,82.4
6,29,2008,82,83.6
6,30,2008,80.1,76.6
7,1,2008,81.7,73.2
7,2,2008,80.1,73.1
7,3,2008,82.1,78.9
7,4,2008,79.9,82.2
7,5,2008,81.1,76.4
7,6,2008,83.5,75
7,7,2008,83.9,75.3
7,8,2008,82.6,79.6
7,9,2008,82,77.4
7,10,2008,83.5,77.4
7,11,2008,85.1,77.9
7,12,2008,86.1,78.6
7,13,2008,84.7,79.5
7,14,2008,86.3,75.6
7,15,2008,84.7,75.6
7,16,2008,85.9,76.5
7,17,2008,84.9,77.4
7,18,2008,82.6,77.1
7,19,2008,84,77.7
7,20,2008,85.5,79.9
7,21,2008,87.9,83.2
7,22,2008,85.2,84.9
7,23,2008,81.8,76.7
7,24,2008,77.5,76.3
7,25,2008,81.9,73.9
7,26,2008,85.6,76.7
7,27,2008,86,79.5
7,28,2008,85.6,80.7
7,29,2008,85.2,82.7
7,30,2008,86.1,82.2
7,31,2008,86.7,80.2
8,1,2008,87,81.1
8,2,2008,87.1,82.3
8,3,2008,86.9,81.3
8,4,2008,83.5,80.1
8,5,2008,79.5,83
8,6,2008,81.1,84.3
8,7,2008,83.9,83.3
8,8,2008,85.7,80.2
8,9,2008,84.6,76.5
8,10,2008,86,75
8,11,2008,86.1,75.6
8,12,2008,84.7,73.2
8,13,2008,83.5,72.9
8,14,2008,84.8,71.4
8,15,2008,82.6,75.9
8,16,2008,79.2,74.2
8,17,2008,78.7,73.9
8,18,2008,-99,75.9
8,19,2008,75.6,79.5
8,20,2008,76.6,79.8
8,21,2008,78.6,77.2
8,22,2008,82,75.4
8,23,2008,82.4,76.7
8,24,2008,82,79
8,25,2008,85,77.8
8,26,2008,83.2,75.4
8,27,2008,82.6,74.5
8,28,2008,83.1,79
8,29,2008,83.2,77.4
8,30,2008,79.4,79.2
8,31,2008,83.7,76.6
9,1,2008,83.9,76.3
9,2,2008,84.3,73.5
9,3,2008,85.5,74.5
9,4,2008,80.2,77
9,5,2008,80,73.9
9,6,2008,77,76.7
9,7,2008,77.2,77.7
9,8,2008,79.5,78
9,9,2008,81.4,77.3
9,10,2008,81.8,72.8
9,11,2008,82.3,70
9,12,2008,83.5,75.6
9,13,2008,79.9,78.8
9,14,2008,79.2,81.1
9,15,2008,73.8,79.5
9,16,2008,68.6,68.4
9,17,2008,68.8,65.7
9,18,2008,71.9,67.6
9,19,2008,73.3,66.6
9,20,2008,75.6,61.6
9,21,2008,77.1,65.6
9,22,2008,77.6,69.7
9,23,2008,74.8,63.9
9,24,2008,-99,-99
9,25,2008,75.6,60.9
9,26,2008,75.8,69.4
9,27,2008,73.6,71.4
9,28,2008,74.3,72
9,29,2008,74,71.8
9,30,2008,75.3,69.2
10,1,2008,73.2,66.6
10,2,2008,70.6,58
10,3,2008,73.8,59.1
10,4,2008,76,62.5
10,5,2008,72.8,66.5
10,6,2008,78.6,66.7
10,7,2008,77.9,63.7
10,8,2008,69.5,61.9
10,9,2008,67.5,69.1
10,10,2008,70.1,69.1
10,11,2008,72.7,66.1
10,12,2008,73.2,65.1
10,13,2008,76.1,64.2
10,14,2008,75.6,64.6
10,15,2008,76.1,67.3
10,16,2008,71,69.9
10,17,2008,67.6,64.5
10,18,2008,67.9,54.6
10,19,2008,66,52.3
10,20,2008,66.3,48.3
10,21,2008,68.3,55.6
10,22,2008,70.1,50.7
10,23,2008,62.7,47.1
10,24,2008,59.5,52.8
10,25,2008,63.2,65.2
10,26,2008,66.1,58.5
10,27,2008,63,50
10,28,2008,53.1,43.2
10,29,2008,54.8,44.8
10,30,2008,61.8,44.3
10,31,2008,65.8,46.3
11,1,2008,66.9,53.5
11,2,2008,66.9,55.3
11,3,2008,64.4,56.1
11,4,2008,64.3,57.5
11,5,2008,70.4,60.4
11,6,2008,72,60.4
11,7,2008,66.1,61
11,8,2008,58.3,63.3
11,9,2008,59.2,51.4
11,10,2008,65.5,46.3
11,11,2008,70.9,43.9
11,12,2008,65.8,48.6
11,13,2008,63.8,55.1
11,14,2008,65.5,57.3
11,15,2008,59.1,67.9
11,16,2008,47.8,50.6
11,17,2008,52.5,42.3
11,18,2008,56.2,39.3
11,19,2008,56.3,34.9
11,20,2008,62.5,41.8
11,21,2008,55.2,39.2
11,22,2008,50.2,32.6
11,23,2008,63.2,38.7
11,24,2008,71.2,40.7
11,25,2008,55.9,47
11,26,2008,54.3,38.8
11,27,2008,67.1,42.1
11,28,2008,73,49.8
11,29,2008,63.1,46.4
11,30,2008,54.1,42.1
12,1,2008,53.7,46.9
12,2,2008,48.5,37.5
12,3,2008,69.2,46.6
12,4,2008,53.8,43.8
12,5,2008,44.6,46
12,6,2008,48.6,35.2
12,7,2008,50.3,37.4
12,8,2008,57.4,32.6
12,9,2008,72.1,47.7
12,10,2008,40.8,64.2
12,11,2008,39.8,64.5
12,12,2008,45.6,53.6
12,13,2008,57,37
12,14,2008,67.8,40.6
12,15,2008,57.7,59.3
12,16,2008,40.5,55.2
12,17,2008,49.8,47.9
12,18,2008,64.4,54.4
12,19,2008,72.7,58.6
12,20,2008,71.7,58.3
12,21,2008,56.5,50.4
12,22,2008,38.7,31.9
12,23,2008,49,30.3
12,24,2008,67.5,46.7
12,25,2008,63.9,60.6
12,26,2008,72.7,42.5
12,27,2008,71.7,47.3
12,28,2008,52.1,62.9
12,29,2008,50.9,56.1
12,30,2008,50.8,48.8
12,31,2008,58.5,49.3
1,1,2009,50.9,31.8
1,2,2009,67.2,33.3
1,3,2009,73.4,40
1,4,2009,70.4,47.1
1,5,2009,46.1,56.3
1,6,2009,45.3,50.6
1,7,2009,52.5,56
1,8,2009,59.7,44.7
1,9,2009,65,39.3
1,10,2009,64.9,44.7
1,11,2009,45.6,54.8
1,12,2009,45.2,40.3
1,13,2009,46.8,37.2
1,14,2009,46.7,36.5
1,15,2009,48.1,36.1
1,16,2009,43.3,22.4
1,17,2009,51.8,21.2
1,18,2009,63.2,36.1
1,19,2009,58.7,40.4
1,20,2009,52.8,32.2
1,21,2009,46.6,25.5
1,22,2009,56.5,31.8
1,23,2009,66.1,41.7
1,24,2009,59.5,50.3
1,25,2009,45.7,34.8
1,26,2009,57.4,37
1,27,2009,70,41.9
1,28,2009,43.1,50.9
1,29,2009,41.2,44.8
1,30,2009,48,38.2
1,31,2009,51.8,36.4
2,1,2009,60.8,43.3
2,2,2009,59.7,49.5
2,3,2009,49.9,41.3
2,4,2009,50.2,34.1
2,5,2009,50.5,26.3
2,6,2009,62.4,32.8
2,7,2009,66.9,47.4
2,8,2009,63.3,58.1
2,9,2009,68.1,54
2,10,2009,70.6,57.6
2,11,2009,64.9,63.1
2,12,2009,57.9,62.2
2,13,2009,62,54.6
2,14,2009,66.3,51.7
2,15,2009,59.8,46.3
2,16,2009,56.9,41.2
2,17,2009,59.7,35.6
2,18,2009,71.9,44
2,19,2009,62.1,53.8
2,20,2009,53.1,35.8
2,21,2009,59.4,36
2,22,2009,49.9,45.6
2,23,2009,49.5,34.6
2,24,2009,58.8,34.3
2,25,2009,68.8,38.4
2,26,2009,71.2,49.9
2,27,2009,74.4,58.3
2,28,2009,64.4,52.7
3,1,2009,46.6,36.7
3,2,2009,48.4,31.4
3,3,2009,52.5,26.2
3,4,2009,59.3,31.9
3,5,2009,69.4,42.6
3,6,2009,71,55.3
3,7,2009,72.7,64.1
3,8,2009,73.8,67
3,9,2009,74,70.9
3,10,2009,74.8,59.8
3,11,2009,70.5,68.5
3,12,2009,50.6,57.7
3,13,2009,44.7,42.7
3,14,2009,44.5,40.3
3,15,2009,49.8,44.7
3,16,2009,57.3,48.3
3,17,2009,60,51.7
3,18,2009,60.3,52.2
3,19,2009,61.7,58.4
3,20,2009,64.9,50.5
3,21,2009,66.3,45
3,22,2009,65.9,48.4
3,23,2009,71.4,54.1
3,24,2009,73,49.5
3,25,2009,69.8,45.9
3,26,2009,65.2,52.9
3,27,2009,68.5,62.4
3,28,2009,53.9,65
3,29,2009,56.4,67.3
3,30,2009,61.2,55
3,31,2009,67.9,54.9
4,1,2009,60.4,60.8
4,2,2009,68.8,62.6
4,3,2009,61.5,67.6
4,4,2009,64.5,60.1
4,5,2009,71.3,62.9
4,6,2009,56.4,65.8
4,7,2009,54.1,48.1
4,8,2009,62.1,46.8
4,9,2009,-99,-99
4,10,2009,75.5,62.2
4,11,2009,66.2,63.1
4,12,2009,70.8,55
4,13,2009,67.6,53
4,14,2009,63.3,62.9
4,15,2009,63.9,57.6
4,16,2009,65.5,54.6
4,17,2009,67,55.8
4,18,2009,67.8,63.2
4,19,2009,69.7,63.5
4,20,2009,67.6,66.4
4,21,2009,70,63.7
4,22,2009,75.1,57.1
4,23,2009,75.6,60
4,24,2009,75.1,69.1
4,25,2009,73.7,77.9
4,26,2009,75.6,77.3
4,27,2009,75.8,75.9
4,28,2009,71.2,71.8
4,29,2009,76.5,71
4,30,2009,75.5,63.3
5,1,2009,78,72.1
5,2,2009,78.8,73
5,3,2009,78.5,74.3
5,4,2009,72.4,76.1
5,5,2009,78.9,65.7
5,6,2009,80.8,68.9
5,7,2009,81.4,75.3
5,8,2009,81.9,72.6
5,9,2009,81.5,78.3
5,10,2009,80.4,69.4
5,11,2009,80.2,61.5
5,12,2009,77.8,59.4
5,13,2009,81.2,64.7
5,14,2009,80.4,68.7
5,15,2009,80,74.8
5,16,2009,79.5,75.7
5,17,2009,70.8,68.1
5,18,2009,66.9,56.8
5,19,2009,68.7,57.7
5,20,2009,70.4,60.7
5,21,2009,74.9,70.8
5,22,2009,75.1,72.4
5,23,2009,74.4,74.6
5,24,2009,74.8,75.4
5,25,2009,76.8,74.1
5,26,2009,81.8,72.9
5,27,2009,80.1,74.3
5,28,2009,78.4,75.1
5,29,2009,78.8,76.5
5,30,2009,79.5,73.8
5,31,2009,79.1,75.4
6,1,2009,76.3,75.7
6,2,2009,78.7,79.5
6,3,2009,79.6,80.6
6,4,2009,77.5,76.1
6,5,2009,76.9,71.7
6,6,2009,77.9,68.4
6,7,2009,79.3,71.8
6,8,2009,81.2,77.5
6,9,2009,83.2,79.8
6,10,2009,84.7,73.6
6,11,2009,85.1,77.6
6,12,2009,86.4,79
6,13,2009,85.9,80.8
6,14,2009,85,79.3
6,15,2009,85.6,75.1
6,16,2009,86.2,71.1
6,17,2009,85.8,72.7
6,18,2009,86.5,78.4
6,19,2009,86.2,81.1
6,20,2009,86.2,84
6,21,2009,86.3,83.4
6,22,2009,86.2,78.4
6,23,2009,87.2,78.2
6,24,2009,89.3,79
6,25,2009,92,79.5
6,26,2009,88.4,81.4
6,27,2009,88.8,80.9
6,28,2009,89.3,79.5
6,29,2009,90.2,82.6
6,30,2009,84.7,80.1
7,1,2009,85.6,81.9
7,2,2009,87.6,80.2
7,3,2009,88.3,76.3
7,4,2009,89.2,76.1
7,5,2009,89.1,75.5
7,6,2009,88.5,75.2
7,7,2009,83.8,77.5
7,8,2009,86.8,78
7,9,2009,88.1,78.6
7,10,2009,88.1,75.4
7,11,2009,87.3,77.4
7,12,2009,87.3,82.1
7,13,2009,87.9,77.2
7,14,2009,87.8,76.6
7,15,2009,87.7,76.4
7,16,2009,87.2,81.5
7,17,2009,84.9,80.8
7,18,2009,85.2,77.1
7,19,2009,79,76
7,20,2009,83.4,74
7,21,2009,86.1,75
7,22,2009,86.9,79.3
7,23,2009,82.2,80.2
7,24,2009,81.1,80.6
7,25,2009,85.3,80.8
7,26,2009,86.4,83.4
7,27,2009,85.3,81.5
7,28,2009,87.5,79.4
7,29,2009,87.6,79.6
7,30,2009,87.3,81.5
7,31,2009,83.5,80.2
8,1,2009,86,79.5
8,2,2009,87.1,79.2
8,3,2009,87.1,81
8,4,2009,86.4,79.4
8,5,2009,87.7,83.1
8,6,2009,88.4,76.3
8,7,2009,88.9,76.5
8,8,2009,86.3,79.3
8,9,2009,84.1,82.8
8,10,2009,84.5,85.2
8,11,2009,86.8,85.4
8,12,2009,87,75.9
8,13,2009,82.5,75.1
8,14,2009,82.4,76.7
8,15,2009,84.5,77.3
8,16,2009,84.5,77.7
8,17,2009,85.3,77.3
8,18,2009,84.5,81.9
8,19,2009,82.8,83.5
8,20,2009,86.2,81.4
8,21,2009,87.7,80.9
8,22,2009,82,77.3
8,23,2009,85.2,75
8,24,2009,85.6,75.6
8,25,2009,82.4,77.8
8,26,2009,84.4,79
8,27,2009,83.2,80.9
8,28,2009,83.3,80
8,29,2009,80,77.9
8,30,2009,82.6,77.8
8,31,2009,80.4,70.1
9,1,2009,77.7,69.3
9,2,2009,77.4,67
9,3,2009,80.4,68.9
9,4,2009,78.3,71
9,5,2009,81.1,73.1
9,6,2009,80.1,75
9,7,2009,81.2,69.6
9,8,2009,81.4,72
9,9,2009,78.4,71.1
9,10,2009,78.3,67.5
9,11,2009,77.8,67.5
9,12,2009,76.1,71.9
9,13,2009,77.3,71
9,14,2009,78.4,71.5
9,15,2009,76.7,73.6
9,16,2009,79,74.4
9,17,2009,76.6,68.2
9,18,2009,76.9,70.1
9,19,2009,78.4,71.2
9,20,2009,79.2,69.7
9,21,2009,82.1,69.2
9,22,2009,74.9,70.9
9,23,2009,72.1,74.4
9,24,2009,68,77.7
9,25,2009,72.5,72.7
9,26,2009,78,64.2
9,27,2009,80.5,69.1
9,28,2009,82.8,69.1
9,29,2009,74.6,62.1
9,30,2009,72.5,60.3
10,1,2009,78.9,60.9
10,2,2009,76.8,63.9
10,3,2009,73.1,70.5
10,4,2009,76,61
10,5,2009,77,61.6
10,6,2009,83.9,62.6
10,7,2009,84.1,70.7
10,8,2009,85.1,63.2
10,9,2009,78.4,67
10,10,2009,60.4,76
10,11,2009,62.7,62.4
10,12,2009,69.2,58
10,13,2009,77.3,60.6
10,14,2009,82.1,54.9
10,15,2009,83.7,48.5
10,16,2009,74,51.5
10,17,2009,65.3,49.8
10,18,2009,59.9,46.5
10,19,2009,60.4,47.6
10,20,2009,69.8,50.8
10,21,2009,72.4,57.6
10,22,2009,72.2,60.9
10,23,2009,60.2,68.8
10,24,2009,60.1,71.1
10,25,2009,66.3,56.4
10,26,2009,68,53.1
10,27,2009,59.9,55.7
10,28,2009,62.8,66.9
10,29,2009,79.1,59.1
10,30,2009,60.7,57.9
10,31,2009,57.5,65.8
11,1,2009,59.4,60.4
11,2,2009,61,51.5
11,3,2009,63.1,51.7
11,4,2009,63,51.9
11,5,2009,64.1,51.4
11,6,2009,63.5,49.8
11,7,2009,64.1,47.6
11,8,2009,67.5,55.3
11,9,2009,69.2,57.5
11,10,2009,68.8,59.8
11,11,2009,67.7,54.6
11,12,2009,63.4,47.4
11,13,2009,60.9,50
11,14,2009,67.8,57.2
11,15,2009,70.2,54.3
11,16,2009,66.4,54.9
11,17,2009,52.1,54.4
11,18,2009,53.6,55.5
11,19,2009,58.5,63.3
11,20,2009,64.8,57.6
11,21,2009,55.9,48.2
11,22,2009,55.4,45.6
11,23,2009,57.2,50.7
11,24,2009,63.1,51.7
11,25,2009,55.6,53.3
11,26,2009,52.2,48.9
11,27,2009,51.3,45.2
11,28,2009,59.4,43
11,29,2009,69.7,49.9
11,30,2009,58.4,56.5
12,1,2009,50.5,43.7
12,2,2009,48.2,47.1
12,3,2009,47.6,61.1
12,4,2009,42,45.5
12,5,2009,35.6,45.7
12,6,2009,44.9,36.7
12,7,2009,56.8,37.8
12,8,2009,61.8,40.6
12,9,2009,56.3,49.9
12,10,2009,41.2,53
12,11,2009,46.6,33.7
12,12,2009,50.5,31
12,13,2009,51.9,38.2
12,14,2009,55.9,42.5
12,15,2009,58.5,51.2
12,16,2009,48.4,44.8
12,17,2009,48.5,35.1
12,18,2009,50.5,34.6
12,19,2009,52.9,33.3
12,20,2009,46.9,35.2
12,21,2009,50,35.1
12,22,2009,59.7,35.2
12,23,2009,68.4,36.8
12,24,2009,60.6,36.4
12,25,2009,39.1,43
12,26,2009,41.5,49.8
12,27,2009,47.9,41.6
12,28,2009,44.5,41.4
12,29,2009,41,34.8
12,30,2009,45.9,29.9
12,31,2009,50.4,37.9
1,1,2010,49.4,44.2
1,2,2010,43.8,29.9
1,3,2010,42.9,24.2
1,4,2010,44.8,26.2
1,5,2010,37.2,26.9
1,6,2010,39.9,29.1
1,7,2010,47.5,32.4
1,8,2010,29.7,35.1
1,9,2010,29.4,25.9
1,10,2010,32.3,28
1,11,2010,36.3,27.6
1,12,2010,46.1,34.9
1,13,2010,45.1,31.4
1,14,2010,51.3,37.5
1,15,2010,53.5,42.9
1,16,2010,49.7,44
1,17,2010,50.8,53.6
1,18,2010,52.7,50.9
1,19,2010,65.6,47.8
1,20,2010,69.3,51.2
1,21,2010,67.7,40.2
1,22,2010,59.2,37.9
1,23,2010,67.9,39.3
1,24,2010,60.1,46.9
1,25,2010,52.8,61.6
1,26,2010,54.3,45
1,27,2010,55.4,38.3
1,28,2010,60.1,42.7
1,29,2010,57.6,40.9
1,30,2010,37.7,25
1,31,2010,37,23.7
2,1,2010,41.1,30.7
2,2,2010,50.7,34.2
2,3,2010,50.9,38.8
2,4,2010,50.7,37.2
2,5,2010,52.2,36.9
2,6,2010,50.3,35.9
2,7,2010,46.7,32.2
2,8,2010,56.9,32.7
2,9,2010,47.5,36.1
2,10,2010,40.5,35.1
2,11,2010,41.5,35.6
2,12,2010,38,33.1
2,13,2010,38.7,33.3
2,14,2010,48.4,34.2
2,15,2010,43.4,39.1
2,16,2010,43.2,34.4
2,17,2010,46,32.7
2,18,2010,46.1,36.1
2,19,2010,51.7,40
2,20,2010,55.1,40.8
2,21,2010,62.5,44.5
2,22,2010,53.5,47.5
2,23,2010,44.5,46.2
2,24,2010,41.1,42.7
2,25,2010,43.7,36.3
2,26,2010,54.1,36.6
2,27,2010,50.2,39.4
2,28,2010,51.4,39.3
3,1,2010,54.1,41.3
3,2,2010,49,39.4
3,3,2010,48.6,37.9
3,4,2010,53.4,41.6
3,5,2010,53.5,39.2
3,6,2010,53.9,42.8
3,7,2010,56,42.4
3,8,2010,59.4,48.1
3,9,2010,68.1,53.3
3,10,2010,69.2,58
3,11,2010,67.8,57.5
3,12,2010,61,61.5
3,13,2010,61.1,58.3
3,14,2010,60.8,52.2
3,15,2010,65.5,52.1
3,16,2010,59.3,50.9
3,17,2010,57.4,48.6
3,18,2010,58.5,55
3,19,2010,58.8,55.1
3,20,2010,56.4,58
3,21,2010,44.4,61.7
3,22,2010,54,61.6
3,23,2010,56.7,49.8
3,24,2010,60.9,55.3
3,25,2010,61.8,61.4
3,26,2010,57.6,59.5
3,27,2010,63.8,43.2
3,28,2010,63.5,50.6
3,29,2010,59,60.1
3,30,2010,62.3,58.3
3,31,2010,66,60.5
4,1,2010,68.1,63.2
4,2,2010,69.5,70.2
4,3,2010,72.7,68.6
4,4,2010,72.2,69.7
4,5,2010,72.6,72.3
4,6,2010,72.3,76.4
4,7,2010,73.9,75.7
4,8,2010,61.6,72.5
4,9,2010,58.5,60.5
4,10,2010,61.4,56.3
4,11,2010,63.3,58.1
4,12,2010,65.5,62.9
4,13,2010,67.7,65.2
4,14,2010,67.6,54.7
4,15,2010,71.3,54
4,16,2010,70.8,66.6
4,17,2010,70,68.7
4,18,2010,67.7,57.1
4,19,2010,63.4,53.2
4,20,2010,65.5,57.4
4,21,2010,67.6,59
4,22,2010,69,58.7
4,23,2010,75.6,60.5
4,24,2010,75.9,64.8
4,25,2010,72,69
4,26,2010,71.2,69.1
4,27,2010,71.4,60.7
4,28,2010,66.6,56.1
4,29,2010,71.7,56
4,30,2010,75.1,65.3
5,1,2010,79.1,73.7
5,2,2010,77.8,79.4
5,3,2010,73.9,76.8
5,4,2010,74.2,74.4
5,5,2010,76,71.2
5,6,2010,76.8,77.8
5,7,2010,79.3,76
5,8,2010,77.7,79.7
5,9,2010,71.3,62.6
5,10,2010,78.3,55.7
5,11,2010,81,60.6
5,12,2010,80.9,71.2
5,13,2010,78,71.1
5,14,2010,79.7,75.2
5,15,2010,71,81.3
5,16,2010,75.3,74.9
5,17,2010,79.7,66.8
5,18,2010,76.5,57.9
5,19,2010,80,61.3
5,20,2010,82.1,67.6
5,21,2010,82,68.5
5,22,2010,82,71.8
5,23,2010,82.9,70.5
5,24,2010,81.6,67.9
5,25,2010,80.6,70.2
5,26,2010,80.7,70.6
5,27,2010,77.9,65
5,28,2010,84.5,76.2
5,29,2010,83.2,73
5,30,2010,83.9,76.8
5,31,2010,81,76.9
6,1,2010,83,74.2
6,2,2010,82.3,75.2
6,3,2010,76.2,75.5
6,4,2010,73.2,74.7
6,5,2010,83,82.5
6,6,2010,84.7,83.2
6,7,2010,81.7,74.7
6,8,2010,79.8,72.7
6,9,2010,84.1,75.8
6,10,2010,85.5,81.2
6,11,2010,85,80.3
6,12,2010,85.9,80.2
6,13,2010,86.3,80
6,14,2010,85.8,80.5
6,15,2010,84.2,81.7
6,16,2010,85.2,81.1
6,17,2010,85.8,80.7
6,18,2010,86.9,78.3
6,19,2010,86.2,81
6,20,2010,86.7,83.8
6,21,2010,86.8,81.3
6,22,2010,87.1,83.2
6,23,2010,85,83.2
6,24,2010,82.4,77.6
6,25,2010,81.9,86
6,26,2010,84.4,83.6
6,27,2010,85.4,85.5
6,28,2010,83,85.2
6,29,2010,83.8,85.2
6,30,2010,81.4,75.9
7,1,2010,79.2,74.1
7,2,2010,78,71.2
7,3,2010,79.6,72.6
7,4,2010,81.9,77.3
7,5,2010,84.1,80.8
7,6,2010,84.4,83.8
7,7,2010,81.1,86
7,8,2010,78.2,86.7
7,9,2010,82.6,83
7,10,2010,83.5,81.8
7,11,2010,85.2,83
7,12,2010,85.4,81.4
7,13,2010,86.3,79.5
7,14,2010,86,80.4
7,15,2010,86.1,82.8
7,16,2010,87.4,85.2
7,17,2010,87,79.9
7,18,2010,80.4,79.2
7,19,2010,79.3,82.2
7,20,2010,81.7,83.8
7,21,2010,82.7,83.3
7,22,2010,83.1,86.2
7,23,2010,83.8,87.5
7,24,2010,83.7,87.9
7,25,2010,82.8,88.8
7,26,2010,82.9,86.2
7,27,2010,79.2,79.5
7,28,2010,80.6,80.9
7,29,2010,79.5,79.3
7,30,2010,83.6,79.9
7,31,2010,86.2,74.5
8,1,2010,86.4,70.6
8,2,2010,87.6,76
8,3,2010,87.1,79.5
8,4,2010,88,83.8
8,5,2010,88.2,84.4
8,6,2010,87.6,79.6
8,7,2010,87.4,80.5
8,8,2010,86.4,80.2
8,9,2010,83.8,76.3
8,10,2010,87.6,84.5
8,11,2010,89.3,85.9
8,12,2010,88.6,85.2
8,13,2010,86.9,81
8,14,2010,87.8,80.5
8,15,2010,89.8,81.3
8,16,2010,88.1,83.9
8,17,2010,84.1,84.7
8,18,2010,89,84.4
8,19,2010,87.4,78.1
8,20,2010,85.8,80.2
8,21,2010,87.2,78.6
8,22,2010,88,81.8
8,23,2010,89,79.4
8,24,2010,85.6,73.9
8,25,2010,85.7,72.6
8,26,2010,85.6,77.1
8,27,2010,84,77.6
8,28,2010,83.6,78.9
8,29,2010,84.6,79.1
8,30,2010,82.8,70.9
8,31,2010,82.2,80.8
9,1,2010,82.8,82
9,2,2010,80.2,74.8
9,3,2010,79.2,82.6
9,4,2010,78.8,79.2
9,5,2010,79.2,70.5
9,6,2010,80.1,73.4
9,7,2010,77.7,78.8
9,8,2010,82.2,79.8
9,9,2010,84.3,76
9,10,2010,84.8,72.7
9,11,2010,85.9,71.2
9,12,2010,85.8,73.9
9,13,2010,83.4,73.8
9,14,2010,83.4,76.5
9,15,2010,82.5,77.3
9,16,2010,79.5,80
9,17,2010,82.7,81.2
9,18,2010,80.6,76
9,19,2010,79.3,73.9
